architecture,affine_depth,width,rank_ratio,grid_size,target_kind,powerlaw_alpha,powerlaw_max_frequency,optimizer,learning_rate,steps,record_every,seed,bias_scale,tag,rank,stable,elapsed_seconds,final_loss,final_parameter_displacement,final_feature_displacement,t50_1,final_relative_error_1,t50_4,final_relative_error_4,t50_8,final_relative_error_8,t50_16,final_relative_error_16,t50_2,final_relative_error_2,t50_3,final_relative_error_3,t50_5,final_relative_error_5,t50_6,final_relative_error_6,t50_7,final_relative_error_7,t50_9,final_relative_error_9,t50_10,final_relative_error_10,t50_11,final_relative_error_11,t50_12,final_relative_error_12,t50_13,final_relative_error_13,t50_14,final_relative_error_14,t50_15,final_relative_error_15,t50_17,final_relative_error_17,t50_18,final_relative_error_18,t50_19,final_relative_error_19,t50_20,final_relative_error_20,t50_21,final_relative_error_21,t50_22,final_relative_error_22,t50_23,final_relative_error_23,t50_24,final_relative_error_24
mmnn,5,256,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,20,0.1,width_mmnn_muon_p1_3_m256_s20,64,True,19.655965336947702,0.0016767323249951005,0.20271946489810944,9.221729278564453,25.0,0.038383662700653076,75.0,0.06396713203622519,150.0,0.041199466212194814,400.0,0.06564092636108398,25.0,0.08008199157105714,50.0,0.08107027035985469,100.0,0.05184180062281103,125.0,0.04655413411297329,150.0,0.04868169731947659,200.0,0.028980046499989365,200.0,0.03096010133932506,250.0,0.021528404089311982,300.0,0.03988291620522384,300.0,0.03855850635808199,350.0,0.05357420249201092,350.0,0.05025834635554082,450.0,0.06259442294307939,450.0,0.07563115957160663,550.0,0.12178000229157455,600.0,0.16358618654960408,650.0,0.2509587121604897,700.0,0.2788865421638854,700.0,0.22506919983238874,700.0,0.22355950116448928
mmnn,5,256,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,21,0.1,width_mmnn_muon_p1_3_m256_s21,64,True,19.838390644988976,0.0017843274399638176,0.20516599714756012,11.308615684509277,25.0,0.03944915533065796,75.0,0.06656531665952777,175.0,0.049170161417225716,400.0,0.05799829959869385,25.0,0.08088863177696085,50.0,0.08281878988470977,100.0,0.05416931218585079,125.0,0.04801912565368039,150.0,0.047289934038410635,200.0,0.04204968280474164,200.0,0.04350796826096236,250.0,0.03547799260603682,250.0,0.0359191463383141,300.0,0.042655509194292306,300.0,0.04960514272310963,350.0,0.0468735799579969,400.0,0.06659202984563531,450.0,0.07945516773294325,450.0,0.1322988025309315,500.0,0.18775905446634003,500.0,0.24295018056386922,600.0,0.28008694734121264,600.0,0.210194602757403,600.0,0.20990963241835717
mmnn,5,64,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,20,0.1,width_mmnn_muon_p1_3_m64_s20,16,True,10.740698882960714,0.0008867693250067532,0.2991490364074707,10.353433609008789,25.0,0.026110172271728516,100.0,0.01905199422143862,225.0,0.01736637181652969,650.0,0.07624244689941406,50.0,0.040843765548042275,75.0,0.028422947564017118,125.0,0.02674609878535621,150.0,0.023241605275408417,200.0,0.022860357109135636,250.0,0.028005257820424394,250.0,0.014841306241987377,300.0,0.017200286823201124,350.0,0.02115426998919146,450.0,0.03284902075453955,500.0,0.027372738364236135,650.0,0.06461536874954159,750.0,0.10297472773594281,800.0,0.11772252768094425,850.0,0.14597674511890635,900.0,0.17179674800740488,1000.0,0.24194737662416568,1000.0,0.2643919114541995,1000.0,0.26538811495334,900.0,0.2566300122108415
mmnn,5,64,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,21,0.1,width_mmnn_muon_p1_3_m64_s21,16,True,10.463515300070867,0.0007893324946053326,0.2843920588493347,18.248443603515625,50.0,0.026232361793518066,100.0,0.01503393233695884,200.0,0.01681707839075422,425.0,0.10327726602554321,50.0,0.03290370512917623,75.0,0.02092936902357572,125.0,0.015134068706929191,125.0,0.010787911442709129,150.0,0.008398412045689228,225.0,0.011301037047343124,250.0,5.166828367123053e-06,250.0,0.005339192059775835,300.0,0.020321745193047486,325.0,0.0014808155262243147,350.0,0.03877660986047694,375.0,0.03938836245206023,425.0,0.09999944446948299,525.0,0.1178232158123301,575.0,0.14699077986472991,625.0,0.20377934322474403,725.0,0.26351302033348184,625.0,0.32963024092596943,625.0,0.35913374643737145,975.0,0.454651262543219
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_mmnn_mup_gd_m128_s20,32,True,3.7889520110329613,0.00019251977209933102,0.24841389060020447,4.921085834503174,75.0,0.0076138973236083984,150.0,0.02298206932284026,275.0,0.03097124233993497,525.0,0.007477283477783203,75.0,0.015234811388769996,100.0,0.01761471256225892,200.0,0.02256403465530689,225.0,0.0259870500024881,225.0,0.02948168308779323,375.0,0.03691882732976002,375.0,0.033225186246210285,375.0,0.02319995199866089,425.0,0.01824313969217225,475.0,0.019630557401806893,525.0,0.01777175600024338,525.0,0.01896473545469653,525.0,0.028455693285460815,575.0,0.04256698657225834,675.0,0.056827544989685695,725.0,0.08337295351445059,725.0,0.1020239055324537,725.0,0.13050551074550354,725.0,0.19935599707651622,725.0,0.43357799014360143
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_mmnn_mup_gd_m128_s21,32,True,3.8441691719926894,2.9551785701187328e-05,0.19340461492538452,6.323147296905518,75.0,0.0008848905563354492,75.0,0.0028561062219181407,175.0,0.012535313230056858,375.0,0.00552058219909668,75.0,0.0019372979768600303,75.0,0.0011168542809395386,75.0,0.0005232544136852103,125.0,0.00048301583851945255,175.0,0.008407234633841784,175.0,0.008529631415056776,225.0,0.007155304668799671,225.0,0.006914105239301238,225.0,0.011705748298745874,275.0,0.0005510286279924889,275.0,0.009615324555877942,325.0,0.009019929097677393,375.0,0.0056021506404465,375.0,0.003361666267273358,375.0,0.026924455366962315,375.0,0.04929692943327267,425.0,0.04818231030490343,425.0,0.060220926757585655,425.0,0.12514362950457456,475.0,0.32409739302124824
mmnn,5,256,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_mmnn_mup_gd_m256_s20,64,True,4.09648659999948,3.0436129236477427e-05,0.14786297082901,6.25550651550293,50.0,0.001017451286315918,100.0,0.0019981992021725903,200.0,0.001462909507858336,450.0,0.01669180393218994,75.0,0.0018967238805504714,75.0,0.0017689089321877062,150.0,0.0017396380929875451,150.0,0.0035183371967057323,200.0,0.003443452404345938,200.0,0.0006979889211040199,300.0,0.0025780317082990676,300.0,0.008254529341668046,350.0,6.633203625536583e-05,350.0,0.004570845633476824,350.0,0.0036485696050184025,400.0,0.014564176236914354,450.0,0.016923303996540472,450.0,0.01380830160531813,450.0,0.0488627468651741,500.0,0.07823332686044686,500.0,0.08316489463434143,500.0,0.07235020193062247,550.0,0.09896217706721366,550.0,0.2864940102423054
mmnn,5,256,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_mmnn_mup_gd_m256_s21,64,True,4.171140525024384,3.562045094440691e-05,0.15646545588970184,5.928831100463867,50.0,0.0019538402557373047,125.0,0.005132710391082592,225.0,0.009084559755977027,375.0,0.007527947425842285,75.0,0.0040419342680456955,75.0,0.00489511551533366,125.0,0.007402287200451131,175.0,0.006515515032504273,225.0,0.010856181506803618,275.0,0.004467876416635935,275.0,0.01569799969340751,275.0,0.009929924759010427,325.0,0.000586181619136392,375.0,0.003248155492312482,375.0,0.01672878884910566,375.0,0.005401425741905197,425.0,0.019752632882249464,475.0,0.023835817417038663,475.0,0.04784752991620763,525.0,0.06045907354311062,475.0,0.04596987829965567,525.0,0.04121545809502367,525.0,0.10264334572130279,575.0,0.3339279324363347
mmnn,5,64,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_mmnn_mup_gd_m64_s20,16,True,3.742948288912885,2.548610427766107e-05,0.23982682824134827,6.899713039398193,50.0,0.0008547306060791016,75.0,0.0018356467257723743,175.0,0.011505821068227905,375.0,0.002714395523071289,50.0,0.0016310865805942995,50.0,0.0014411422897215441,100.0,0.0029111513707782716,125.0,0.0026504532968300433,175.0,0.003337639749256808,225.0,0.005778844809936147,225.0,0.006186455159812869,225.0,7.053989634800484e-05,275.0,0.015102825542575806,275.0,0.0040062568857476685,325.0,0.005081720688489713,325.0,0.01928408831276429,425.0,0.033497356238515394,425.0,0.056564639548067536,475.0,0.0452364864997173,475.0,0.020301840683945933,475.0,0.022784642589525717,475.0,0.03427598729576656,525.0,0.08508543685704664,525.0,0.30342776705123653
mmnn,5,64,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_mmnn_mup_gd_m64_s21,16,True,3.7526855579344556,3.738458326552063e-05,0.2576059401035309,8.326397895812988,25.0,0.0014693737030029297,75.0,0.003265605002049987,225.0,0.01575470663505186,425.0,0.024955689907073975,25.0,0.0031886535300255877,25.0,0.004400211536764315,125.0,0.007230712464580123,125.0,0.0006197968912002106,175.0,0.011250652996317006,275.0,0.002589146322433271,275.0,0.006036871532981252,275.0,0.016888823283569106,275.0,0.007801884273653405,325.0,0.00577166573474921,375.0,0.003417445493218264,425.0,0.007321552534317039,425.0,0.006690744558394897,375.0,0.007128079160039479,425.0,0.04229324400007172,425.0,0.0740502505870825,475.0,0.07487417789436748,475.0,0.08370133481511831,475.0,0.1350766022110259,525.0,0.333700259820935
