method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,n_tasks,n_seeds,training_seconds,average_precision_mean,average_precision_std,auc_mean,auc_std,iou_top7_mean,iou_top7_std,centroid_error_mean,centroid_error_std,area_matched_iou_mean,area_matched_iou_std,exact_score_correlation_mean,exact_score_correlation_std,relative_score_error_mean,relative_score_error_std,transformed_mean_relative_residual_mean,transformed_mean_relative_residual_std,transformed_covariance_relative_residual_mean,transformed_covariance_relative_residual_std,posterior_std_mean_mean,posterior_std_mean_std,uq_error_correlation_mean,uq_error_correlation_std,numerical_coverage_95_mean,numerical_coverage_95_std,average_precision_ci95,auc_ci95,iou_top7_ci95,centroid_error_ci95,area_matched_iou_ci95,exact_score_correlation_ci95,relative_score_error_ci95,transformed_mean_relative_residual_ci95,transformed_covariance_relative_residual_ci95,posterior_std_mean_ci95,uq_error_correlation_ci95,numerical_coverage_95_ci95,localization_risk_mean,localization_risk_ci95
context-PCG,32,34564,256,48,2304,ID,48,3,2.393810935027432,0.8916135285213908,0.1164980033943342,0.9925737425206389,0.009053166107829939,0.31913626696650965,0.17956802428597216,0.02838142440305087,0.019460074912272488,0.7348144806086174,0.22507601183898754,0.9992297982793259,0.0003781188131322986,0.023695828063258224,0.011781700102362347,1.403726593280832,0.6893586426352047,0.028625794569961685,0.010457850883670801,0.018065545931070372,0.01163182241124966,0.29498687908342885,0.23892180986967368,0.13073979434557256,0.10451966257257786,0.03295747527368867,0.002561155465793266,0.05080008710808409,0.005505286949634894,0.06367437105144977,0.00010697042928832125,0.0033330621855490678,0.19502068496787894,0.0029585430811878283,0.0032906615421474474,0.06759136990932905,0.029568783107724473,0.10838647147860925,0.03295747527368867
context-PCG,32,34564,256,48,2304,OOD,120,3,2.393810935027432,0.7662099563705017,0.14372412936061635,0.9819512533734095,0.014483522815504595,0.42681370947038827,0.10491105163210634,0.04888669559732075,0.03324008639063795,0.5240697629197896,0.15043168302608564,0.9991723438053588,0.0005396216310205279,0.03005084245620911,0.010766070261530439,0.9084361856182416,0.45200891550319733,0.03020055143473044,0.01592480322567481,0.02960815491775667,0.009190483024295799,0.3704338691464703,0.24139066820958954,0.3134566264692694,0.2463533790334209,0.025715509584809376,0.002591431038342916,0.01877096884009465,0.005947406075660475,0.026915643211239012,9.65505603437064e-05,0.0019262943823890831,0.08087465654341894,0.002849308823840821,0.0016443860564798688,0.04319027062221487,0.04407821225264679,0.2337900436294983,0.025715509584809376
context-PCG,32,34564,512,8,64,All,168,3,4.85175456001889,0.5113385551425453,0.27535228062839673,0.8909546924297717,0.11502512429078388,0.2261727704438986,0.11440068884951345,0.09796559803154581,0.05999456718204823,0.36227140193720125,0.25409647871931157,0.9999999998438689,4.71438912521548e-10,2.0366627073085752e-06,1.930136415238663e-06,1.7551226472093474e-05,2.5681277291561762e-05,7.93149656429039e-07,7.441751239847522e-07,0.03583173484851912,0.01600399628716568,-0.12290524350179191,0.17985669001555254,1.0,0.0,0.041638023734250365,0.017393786767716465,0.017299361336901842,0.009072215441801505,0.038423779122361945,7.128971143446924e-11,2.9186998446004596e-07,3.883452975045511e-06,1.1253214029751631e-07,0.0024200808350927348,0.02719743998684342,0.0,0.48866144485745466,0.041638023734250365
context-PCG,32,34564,512,8,64,ID,48,3,4.85175456001889,0.7639285889874764,0.23405296095598863,0.9575812735485068,0.05311503012832029,0.23456860731047044,0.10201810203751731,0.06537817499095881,0.0581236343678258,0.6153816595574867,0.2851284445985861,0.9999999995054144,7.879563280349615e-10,3.0629334784038065e-06,2.695797187245521e-06,4.0514690610390834e-05,3.86741070762009e-05,1.3843144334539186e-06,1.0882493964239627e-06,0.020712098960454214,0.013241961471011723,-0.0895799909581758,0.12254751122311125,1.0,0.0,0.06621396460615882,0.015026328701874394,0.02886108755005191,0.01644327101478637,0.08066330227888037,2.2291413106932052e-10,7.626454235510504e-07,1.0940968004245371e-05,3.078675301657031e-07,0.003746172509744763,0.03466889091065916,0.0,0.2360714110125236,0.06621396460615882
context-PCG,32,34564,512,8,64,OOD,120,3,4.85175456001889,0.410302541604573,0.2207622339060735,0.8643040599822777,0.12225595891327762,0.22281443569726986,0.11923132413182556,0.11100056724778061,0.05583182888125301,0.26102729888908704,0.1494018012569974,0.9999999999792506,4.4678124786165505e-11,1.626154398870483e-06,1.3278051417500707e-06,8.365840816774531e-06,6.08618650543501e-06,5.566837456190873e-07,3.3478682804123174e-07,0.041879589203745085,0.012692147545805766,-0.13623534451923833,0.1970734670115578,1.0,0.0,0.03949937541615884,0.021874366518834128,0.02133319069081557,0.00998958168764336,0.02673137398225131,7.99393081232175e-12,2.3757448384856707e-07,1.0889569351486958e-06,5.990096390677e-08,0.002270913334580406,0.03526091723354027,0.0,0.589697458395427,0.03949937541615884
context-PCG,32,34564,512,12,144,All,168,3,4.85175456001889,0.7382337680423818,0.16517210238356653,0.9794429606539209,0.017345354909665243,0.36156231621534574,0.12603995548182362,0.04543919286723909,0.03277280366514865,0.5254295514331294,0.19231260552198126,0.999999999608337,9.156336409610542e-10,3.673741825289361e-06,2.686152051964566e-06,4.004605276143794e-05,4.6120554459881944e-05,1.4265927280546077e-06,2.1282557197600075e-06,0.03143385454868183,0.012075061335402662,-0.14295479271639366,0.1404423771674252,1.0,0.0,0.02497687654370462,0.0026229174414659096,0.01905941961271995,0.004955814325318713,0.029080989686540402,1.384596313755124e-10,4.061926149231661e-07,6.9742249341635046e-06,3.218290473922532e-07,0.0018259579667493546,0.02123731468810185,0.0,0.26176623195761817,0.02497687654370462
context-PCG,32,34564,512,12,144,ID,48,3,4.85175456001889,0.8500356493655407,0.1541485703770452,0.9905065690009618,0.010553300478585877,0.2866285215079493,0.1614401962386419,0.027426186924761425,0.017597977145517,0.675705479985455,0.23364400592040102,0.9999999987858952,1.4142135073800294e-09,5.8902712207024406e-06,3.0872470106869394e-06,8.78529907595106e-05,6.31908482920387e-05,2.731938136453967e-06,3.633028077438109e-06,0.021774508049323484,0.013487738797505453,-0.11618564415081377,0.14370124479376098,1.0,0.0,0.04360888211516768,0.002985545927353776,0.045671694970638894,0.00497849645265699,0.06609827055921616,4.0008330909695776e-10,8.733872174107363e-07,1.787679410314738e-05,1.0277895718563568e-06,0.0038157033164945755,0.04065331665863549,0.0,0.14996435063445934,0.04360888211516768
context-PCG,32,34564,512,12,144,OOD,120,3,4.85175456001889,0.6935130155131184,0.1477928248364742,0.9750175173151043,0.017581465053969986,0.3915358340983043,0.09396417924276322,0.05264439524423016,0.034666213094505974,0.46531918001219913,0.1326230438648046,0.9999999999373138,6.832399066538223e-11,2.787130067124129e-06,1.8939504539316587e-06,2.0923277562208873e-05,1.08333003465556e-05,9.044545646948639e-07,4.2574749712522353e-07,0.03529759314842518,0.008948794218712633,-0.15366245214262564,0.13827300136221218,1.0,0.0,0.02644349157344658,0.0031457232346557267,0.01681232485244857,0.006202572519079684,0.023729273371451868,1.22247130293594e-11,3.38870732895736e-07,1.9383233708654318e-06,7.617589260577125e-08,0.0016011424423131712,0.024740179033741882,0.0,0.3064869844868816,0.02644349157344658
context-PCG,32,34564,512,16,256,All,168,3,4.85175456001889,0.7476377283699038,0.17019360102410586,0.9810476895014313,0.016372902062915393,0.3734189173020974,0.13774846646466818,0.04734264205520347,0.03609882228519983,0.5408364705559894,0.20768949248950247,0.9999997922925694,4.319543888710549e-07,9.658436497177509e-05,0.00011311911961163476,0.013645482851096645,0.015542531451959695,0.0005471974713997374,0.0004999695638087286,0.029009489930190452,0.011946720395061443,0.09804034405211327,0.196225493848073,1.0,0.0,0.025736213924528625,0.0024758657641709087,0.02082994883108639,0.0054587658241267,0.03140624075419582,6.531896904895928e-08,1.7105565918821058e-05,0.002350299376529986,7.560403900327724e-05,0.001806550598458058,0.02967268602774905,0.0,0.25236227163009617,0.025736213924528625
context-PCG,32,34564,512,16,256,ID,48,3,4.85175456001889,0.8611860022830555,0.14977623155861197,0.9915611116926456,0.009797612174715423,0.3033526468074398,0.18161956115923844,0.029159089036208216,0.019706909719130854,0.7113024465457315,0.24860440561843056,0.9999995541472204,6.550037388447158e-07,0.00016324646579351368,0.0001388866935803528,0.027860470603627573,0.016311528890969294,0.0007617468014965374,0.0004415774286771074,0.020044614832537822,0.01245285754789003,0.14636688101707232,0.12610368145051512,1.0,0.0,0.04237194032820045,0.0027717604729788773,0.051380470237440135,0.005575116919305567,0.07033059204770861,1.8530162662168192e-07,3.929127226348214e-05,0.004614558142086785,0.00012492297518424745,0.003522933722152642,0.035674937271316286,0.0,0.13881399771694447,0.04237194032820045
context-PCG,32,34564,512,16,256,OOD,120,3,4.85175456001889,0.7022184188046432,0.15655235011825602,0.9768423206249456,0.016609346579415978,0.4014454254999605,0.1040577917763267,0.05461606326280157,0.038583068394869365,0.4726500801600925,0.1404074574727739,0.9999998875507091,2.4570417543607346e-07,6.991952464307966e-05,8.848340689556429e-05,0.007959487750084272,0.010946128467240338,0.0004613777393610173,0.0004977854049843282,0.0325954399692515,0.009677866765360896,0.07870972926612965,0.21549043520067954,1.0,0.0,0.028010769506137023,0.0029717891704093514,0.018618301281089433,0.0069033868532273005,0.025122081688596615,4.396205499078443e-08,1.5831690254392182e-05,0.0019585108830932805,8.906510973487531e-05,0.0017315900723997883,0.03855613094676571,0.0,0.2977815811953568,0.028010769506137023
context-PCG,32,34564,512,24,576,All,168,3,4.85175456001889,0.7777927157979021,0.15930152177478119,0.982799508391409,0.015158429946609273,0.3761973604733481,0.1349911169659138,0.04282027985235406,0.03269523220639354,0.5617488962659228,0.20992618747812739,0.9999691717303617,3.777043125941949e-05,0.00347441853851441,0.0026297461063429523,0.2146998819939437,0.1192219083036178,0.006599414539301627,0.004229318190252032,0.0278702810922238,0.011632419682440139,0.028962768437095835,0.2156902828806441,0.9796297915634655,0.05679496210245608,0.02408914329462971,0.0022922165905089544,0.020412989931705774,0.0049440841800903,0.0317444676931923,5.711541991384515e-06,0.0003976630610833154,0.018028413043319137,0.0006395460055152705,0.001759022898662177,0.03261609853869953,0.008588379855111447,0.2222072842020979,0.02408914329462971
context-PCG,32,34564,512,24,576,ID,48,3,4.85175456001889,0.8718814524827453,0.1602755256007787,0.9910171110704306,0.012797717923369655,0.29659239019991457,0.17450439415816577,0.027337041179028604,0.018681535734353674,0.7205962195740829,0.24856389052220865,0.9999687691572595,3.794998179132807e-05,0.003258625132123854,0.0027849379240880863,0.26793126327296096,0.09760319021936288,0.008167267866762461,0.004280877489338813,0.019276384390347286,0.012211066139726506,0.07135248821223401,0.14912807468456218,0.9831260517239571,0.03306735552089916,0.04534220774655799,0.003620495285154481,0.049367577881574885,0.005285036945701307,0.07031913026087074,1.0736111779452683e-05,0.0007878634834728406,0.02761210179198855,0.0012110672277104108,0.003454530538203077,0.04218857569080267,0.009354808839576291,0.1281185475172547,0.04534220774655799
context-PCG,32,34564,512,24,576,OOD,120,3,4.85175456001889,0.7401572211239649,0.14306684493684488,0.9795124673198002,0.014820279913110721,0.40803934858272156,0.09983589568705302,0.04901357532168424,0.03502777645554247,0.4982099669426589,0.15229486030072792,0.9999693327596026,3.785673695659929e-05,0.0035607359010706324,0.002572060078427407,0.1934073294823368,0.12076641212493479,0.005972273208317295,0.0040590645638553,0.031307839772974404,0.009449585766956174,0.012006880527040558,0.23556175136377205,0.9782312874992688,0.06393752974672066,0.025597906479647874,0.0026516845282041385,0.017862908224733676,0.006267264412623328,0.027249007923743518,6.773429669658508e-06,0.0004601999392429779,0.021607852782532112,0.0007262587998378494,0.0016907454193229397,0.04214734506973802,0.011439875589055916,0.25984277887603513,0.025597906479647874
context-PCG,32,34564,512,32,1024,All,168,3,4.85175456001889,0.78999803224344,0.16042558120290057,0.9832357850141131,0.016648184468322644,0.39735354232911585,0.14114687840762155,0.04340556397385492,0.03723726119017942,0.5742423887805118,0.20831628906486527,0.9998314731401384,0.00014595864132584162,0.010823573174309825,0.0063600222680068545,0.4884060442092873,0.27262819635550795,0.01562505561464816,0.007434780290659817,0.027514664636414804,0.011407649263501516,0.08875815459567533,0.2094667313460102,0.6588693406610262,0.25697576472192474,0.024259120507238694,0.0025174932215640705,0.0213438474514883,0.005630917462156916,0.0315010232292926,2.2071469166242934e-05,0.00096174528695122,0.04122609511194229,0.0011242672749793262,0.001725033726619857,0.03167498998525292,0.03885917692855007,0.21000196775656,0.024259120507238694
context-PCG,32,34564,512,32,1024,ID,48,3,4.85175456001889,0.8956835178076772,0.11851429597129699,0.9930927497080889,0.007974231007150766,0.32737421631665997,0.18555603097491985,0.027360041824673876,0.020513581672305655,0.7414474349606403,0.22489489337075438,0.9998313480772175,0.00012044329468918092,0.009813830300117794,0.00609335628723621,0.6598839908838272,0.28089640377620584,0.017074981364809557,0.006825624931578273,0.01914415230082033,0.011983554920424966,0.09443863547486298,0.16330674328551745,0.465587788571914,0.22011997917454246,0.03352788773410518,0.0022559229650937905,0.05249410397223297,0.005803325731269032,0.06362313234121884,3.4073604619333174e-05,0.0017238204374250212,0.07946605102394923,0.0019309804319007269,0.0033901672429864495,0.046199744176223564,0.062272301322914086,0.10431648219232281,0.03352788773410518
context-PCG,32,34564,512,32,1024,OOD,120,3,4.85175456001889,0.747723838017745,0.1557643974775816,0.9792929991365227,0.017577744085666813,0.4253452727340983,0.10767611163300071,0.04982377283352733,0.0404268520942512,0.5073603703084604,0.15854325233657673,0.9998315231653067,0.00015545933079302572,0.011227470323986636,0.006444039726680982,0.4198148655394713,0.23777749396499304,0.015045085314583602,0.007614736449520319,0.030862869570652596,0.009291991857019824,0.08648596224400026,0.2258825508008053,0.736181961496671,0.22899817586505447,0.027869786890526268,0.003145057468952426,0.019265700846974047,0.007233281614842473,0.028366987110692393,2.781520353499924e-05,0.0011529850004557824,0.04254379172314723,0.0013624492214672987,0.0016625482911197314,0.04041551635066651,0.040972972405949645,0.252276161982255,0.027869786890526268
context-PCG,32,34564,512,48,2304,All,168,3,4.85175456001889,0.8022759723244226,0.1471891340482893,0.985012931445237,0.013978830702763671,0.3969308734070278,0.13998753016353666,0.04298845989563099,0.03115975742492856,0.5869083251383705,0.19870674263776164,0.9992924203939801,0.0004570242653125844,0.026587928301610355,0.011184749808476509,1.0202298606967641,0.4943991305689038,0.03003444780118847,0.015048398420340139,0.02634133975065885,0.011253829363796885,0.3375403741119424,0.24525773316337085,0.2912794512009159,0.24911816117287972,0.02225754093243703,0.0021138407978695904,0.021168533960010033,0.004711893855579191,0.030047893728080626,6.910996764866174e-05,0.0016913274766570752,0.07476169322382498,0.0022755779220662805,0.0017017734993209045,0.03708720803459263,0.03767097146926424,0.1977240276755774,0.02225754093243703
context-PCG,32,34564,512,48,2304,ID,48,3,4.85175456001889,0.8929101353693749,0.115351643314004,0.9926545459257444,0.009004563213647968,0.32011849649586616,0.18049960953845023,0.028800664227067757,0.019103937690065586,0.7401683374984084,0.22796369126718014,0.999339993500359,0.0003420625517770112,0.022401880084847364,0.011517378740425428,1.3626450250546138,0.5320342865266876,0.030636424392772168,0.012792925409537909,0.018129862224062234,0.011710618918840801,0.2875084156104627,0.24687799015725392,0.1454081593935067,0.11500890557674384,0.0326331681362149,0.0025474056277139815,0.051063634096266824,0.00540453514829119,0.06449130027409793,9.677005411059239e-05,0.003258285240910312,0.15051336788670386,0.0036191394751705626,0.0033129532027332317,0.06984218629639932,0.032536207071029284,0.10708986463062509,0.0326331681362149
context-PCG,32,34564,512,48,2304,OOD,120,3,4.85175456001889,0.7660223071064417,0.14321034479584355,0.9819562856530342,0.014464715306350944,0.42765582417149245,0.10630787379187687,0.04866357816305628,0.03323778904863384,0.5256043201943554,0.1470432336705924,0.9992733911514285,0.000495611673162473,0.028262347588315553,0.010642934584199747,0.8832637949536244,0.4062223546231563,0.029793657164554992,0.015904532784448585,0.0296259307612975,0.009246225117375006,0.3575531575125342,0.2427515708534848,0.3496279679238796,0.2642957075290058,0.02562358186217352,0.0025880659479850295,0.019020892035299584,0.0059469950290214095,0.026309372696562968,8.86761797636283e-05,0.001904262614273902,0.07268240135005546,0.002845681981723494,0.0016543595823953333,0.04343376700058063,0.04728850214937198,0.2339776928935583,0.02562358186217352
