method,depth,context_size,context_measurements,regime_class,n_tasks,average_precision_mean,transformed_mean_relative_residual_mean,mean_relative_residual_mean,covariance_relative_residual_mean,transformed_covariance_relative_residual_mean,relative_score_error_mean,numerical_coverage_95_mean,raw_condition_median,transformed_condition_median,condition_reduction_median
block-Jacobi-PCG,64,12,144,OOD,120,0.6935130155131184,5.029497714303943e-06,2.36668249650999e-05,9.469407871165458e-07,4.915721672678804e-07,2.044617020402484e-06,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,64,16,256,All,168,0.7476042032578271,9.442887150477136e-06,8.939366668007812e-05,2.4891718042107685e-06,1.0855323143657426e-06,4.315861990413677e-06,1.0,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,64,16,256,ID,48,0.8611704376528427,1.1783628025341386e-05,0.00021016021283531638,4.765238829899469e-06,1.6327036895802394e-06,7.911684870502237e-06,1.0,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,64,16,256,OOD,120,0.7021777094998208,8.506590800531437e-06,4.1087048217982804e-05,1.5787449939352881e-06,8.666637642799439e-07,2.877532838378253e-06,1.0,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,64,24,576,All,168,0.7779577394724081,0.006124022100785996,0.036214064737751364,0.0006000917273218907,0.0006166031877718761,0.00024135057808615142,0.9820821164619356,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,64,24,576,ID,48,0.8715532522193148,0.020734676844616214,0.12532198947398376,0.0019422807735006778,0.0019885250141934495,0.0008238916011672611,0.9372874076167742,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,64,24,576,OOD,120,0.7405195343736455,0.0002797602032539088,0.0005708948432584061,6.321610885037594e-05,6.783445720324689e-05,8.334168853707524e-06,1.0,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,64,32,1024,All,168,0.7900330429734668,0.0658791992849988,0.18385490962650472,0.0059080420960851,0.006265438943371092,0.002016616982591057,0.9109572370847067,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,64,32,1024,ID,48,0.8951681687875253,0.0985303821895892,0.39813392027281225,0.011171085639944012,0.011953247213871957,0.003439668176118429,0.717447911699613,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,64,32,1024,OOD,120,0.7479789926478433,0.052818726123162636,0.09814330536798171,0.0038028246785415344,0.003990315635170745,0.0014473965051801075,0.9883609672387441,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,64,48,2304,All,168,0.8023896319109156,0.40083833779430106,0.8868127518910027,0.01911114200733464,0.018267191490546442,0.01060975236967866,0.728156875641573,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,64,48,2304,ID,48,0.8935140017935886,0.5264998571947217,1.6531563283254702,0.024904313283817172,0.02352474548388268,0.011782013161185453,0.5501700559010109,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,64,48,2304,OOD,120,0.7659398839578465,0.3505737300341328,0.5802753213172157,0.016793873496741628,0.016164169893211948,0.010140848053075942,0.7993516035377979,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,96,8,64,All,168,0.5113357206754252,2.911050301130607e-06,2.4248152973607213e-05,8.791350183284543e-07,3.23227497254325e-07,1.502430878967213e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,96,8,64,ID,48,0.7639285889874764,2.3018071318621955e-06,5.911396666863596e-05,1.6548979632583876e-06,4.176413209340997e-07,1.9266772235404517e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,96,8,64,OOD,120,0.4102985733506047,3.1547475688379716e-06,1.0301827495595717e-05,5.68829840356481e-07,2.8546196778241514e-07,1.3327323411379174e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,96,12,144,All,168,0.7382337680423819,5.386259257447602e-06,5.338077759341329e-05,1.5370728466531806e-06,6.188715260469464e-07,2.6323996420969596e-06,1.0,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,96,12,144,ID,48,0.8500356493655409,6.278162966092775e-06,0.00012766565911682723,3.0119761014191226e-06,9.367197311149766e-07,4.101865722342761e-06,1.0,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,96,12,144,OOD,120,0.6935130155131184,5.029497773989533e-06,2.3666824984047707e-05,9.471115447468037e-07,4.917322440197343e-07,2.0446132099986394e-06,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,96,16,256,All,168,0.7476042032578271,9.345139180335796e-06,8.929442432352306e-05,2.4873912487405072e-06,1.0637374661961358e-06,4.3133171629961e-06,1.0,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,96,16,256,ID,48,0.8611704376528427,1.1436953997190358e-05,0.00020979826187307514,4.756523360072151e-06,1.5526153482881e-06,7.903073144651293e-06,1.0,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,96,16,256,OOD,120,0.7021777094998208,8.508413253593972e-06,4.1092889303702224e-05,1.5797384042078497e-06,8.6818631335935e-07,2.877414770334023e-06,1.0,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,96,24,576,All,168,0.7779641637962313,4.407165347888772e-05,0.0002602002901290674,7.558243407315395e-06,6.456912164223148e-06,7.573466413578531e-06,1.0,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,96,24,576,ID,48,0.8715532522193148,0.0001004775035463785,0.0006995144024888766,1.9135393467687206e-05,1.843234007736587e-05,1.4890208130206398e-05,1.0,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,96,24,576,OOD,120,0.7405285284269981,2.1509313451891406e-05,8.447464518514372e-05,2.9273833831666708e-06,1.666740998966058e-06,4.646769726927384e-06,1.0,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,96,32,1024,All,168,0.7900790846392844,0.012096750313514223,0.046616187553408496,0.0007968016436504204,0.0008235592632882135,0.000329203039182079,0.9762360279758772,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,96,32,1024,ID,48,0.8952845221511071,0.03163973407087416,0.14437536301314438,0.001813323982787507,0.0018702663683900786,0.0009579834636686508,0.9168260979155699,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,96,32,1024,OOD,120,0.7479969096345553,0.0042795568105702475,0.007512517369514135,0.00039019270799558597,0.0004048764212474675,7.769086938745027e-05,1.0,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,96,48,2304,All,168,0.8033299574696814,0.12343562754436525,0.27007103211473715,0.006650339628668824,0.0063776518045847875,0.003461375861076782,0.873610597857762,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,96,48,2304,ID,48,0.8944419347306939,0.1672517779904107,0.5128802172839642,0.00918603474565312,0.008510984514335431,0.005525008185941206,0.6453550093186399,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,96,48,2304,OOD,120,0.7668851665652764,0.10590916736594708,0.17294735804704636,0.005636061581875106,0.0055243187206845306,0.0026359229311310123,0.9649128332734108,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,128,8,64,All,168,0.5113357206754252,2.911050301130607e-06,2.4248152973607213e-05,8.791230316416789e-07,3.2322559367650056e-07,1.502430878967213e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,128,8,64,ID,48,0.7639285889874764,2.3018071318621955e-06,5.911396666863596e-05,1.6548990113089228e-06,4.176413209340997e-07,1.9266772235404517e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,128,8,64,OOD,120,0.4102985733506047,3.1547475688379716e-06,1.0301827495595717e-05,5.688126397747813e-07,2.8545930277346086e-07,1.3327323411379174e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,128,12,144,All,168,0.7382337680423819,5.386259195867231e-06,5.3380915717507525e-05,1.5357514450830053e-06,6.189347937871995e-07,2.6324003228645713e-06,1.0,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,128,12,144,ID,48,0.8500356493655409,6.278162928197162e-06,0.0001276661426648439,3.007658270585504e-06,9.367231109299231e-07,4.101864571263529e-06,1.0,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,128,12,144,OOD,120,0.6935130155131184,5.029497702935259e-06,2.366682493857297e-05,9.469887148820059e-07,4.918194669301101e-07,2.0446146235049884e-06,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,128,16,256,All,168,0.7476042032578271,9.345881589221486e-06,8.930419833284999e-05,2.4895287680237743e-06,1.0649956374141397e-06,4.3133588160263315e-06,1.0,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,128,16,256,ID,48,0.8611704376528427,1.1439552859352867e-05,0.00020983247100045846,4.760421378572725e-06,1.5564443055874715e-06,7.90320023232501e-06,1.0,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,128,16,256,OOD,120,0.7021777094998208,8.508413081168935e-06,4.109288926580661e-05,1.581171723804194e-06,8.684161701448072e-07,2.8774222495068593e-06,1.0,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,128,24,576,All,168,0.7779641637962313,2.5582011349321138e-05,0.00018537373507784624,4.496131559167657e-06,2.1487845411153708e-06,7.369559734608326e-06,1.0,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,128,24,576,ID,48,0.8715532522193148,3.242497662843865e-05,0.0004321351285246245,8.277135975731653e-06,3.1531147304993587e-06,1.417970919230053e-05,1.0,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,128,24,576,OOD,120,0.7405285284269981,2.2844825237674135e-05,8.666917769913494e-05,2.9837297925420596e-06,1.7470524653617758e-06,4.645499951531444e-06,1.0,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,128,32,1024,All,168,0.7901039798544085,0.0020179891906168578,0.009659547569017777,0.000134434806824394,0.0001423405228442557,5.962645874459686e-05,0.9999240761001905,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,128,32,1024,ID,48,0.8950809188766183,0.006947825647709253,0.033454083793609805,0.00045870738174847895,0.0004902543641804627,0.00018971509826805298,0.9997342663506666,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,128,32,1024,OOD,120,0.7481132042455244,4.60546077798992e-05,0.0001417330791809647,4.725776854760019e-06,3.174986309772976e-06,7.59100293521442e-06,1.0,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,128,48,2304,All,168,0.8034395361960701,0.04930674835129264,0.12650061830143902,0.0025591862155676277,0.0024590864001787236,0.001072849961001895,0.9466791156501997,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,128,48,2304,ID,48,0.8949033751272175,0.08959595645622655,0.30422996434693533,0.004317683504874925,0.004146745239268006,0.0020166149442956832,0.814891574283441,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,128,48,2304,OOD,120,0.7668540006236112,0.033191065109319066,0.055408879883240496,0.0018557872998447092,0.0017840228645430109,0.0006953439676843797,0.9993941321969032,24020.501953125,11553.47900390625,1.9970974922180176
optimized-CG,1,8,64,All,168,0.5656997010094273,1.2381074176657767,1.238107415891829,0.38707485812760534,0.3870748584823949,0.36865508738195607,0.13310859779830064,445.6859893798828,445.6859893798828,1.0
optimized-CG,1,8,64,ID,48,0.8262057250693656,1.7837683744728565,1.783768358329932,0.3847465372333924,0.38474653599162895,0.3913900076101224,0.10002125658259801,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,1,8,64,OOD,120,0.461497291385452,1.0198430349429448,1.0198430389165878,0.3880061864852905,0.38800618747870125,0.3595611192906896,0.14634353428458172,406.63999938964844,406.63999938964844,1.0
optimized-CG,1,12,144,All,168,0.6971703420236972,1.6084292843228294,1.6084292857419877,0.3970635515593347,0.39706355209151906,0.4035020245327836,0.09878370832164014,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,1,12,144,ID,48,0.8393462534204416,2.337688689430555,2.3376886819799743,0.3867295812815428,0.3867295825233062,0.45188748215635616,0.058540602757905874,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,1,12,144,OOD,120,0.6402999774649996,1.3167255222797394,1.316725527246793,0.4011971396704515,0.4011971399188042,0.38414784148335457,0.11488095054713383,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,1,16,256,All,168,0.7084582380671263,1.7144783983627956,1.7144784026202702,0.39767290598579813,0.39767290509882425,0.4157500375239622,0.1068999008705196,2769.3154296875,2769.3154296875,1.0
optimized-CG,1,16,256,ID,48,0.839117737458133,2.355932613213857,2.355932630598545,0.38507095413903397,0.3850709522763888,0.46399758259455365,0.06536989668287177,9666.582397460938,9666.582397460938,1.0
optimized-CG,1,16,256,OOD,120,0.6561944383107237,1.457896712422371,1.4578967114289603,0.40271368672450386,0.40271368622779846,0.39645101949572564,0.12351190254557873,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,1,24,576,All,168,0.7295638411227753,1.7425530418044044,1.7425530425139837,0.39891158416867256,0.3989115839025804,0.40308782795355436,0.10172952861120432,6717.5966796875,6717.5966796875,1.0
optimized-CG,1,24,576,ID,48,0.8554021983151499,2.351734640697638,2.351734650631746,0.39034470232824486,0.390344699844718,0.4639249301205079,0.06271258325917486,23377.8388671875,23377.8388671875,1.0
optimized-CG,1,24,576,OOD,120,0.6792284982458254,1.498880402247111,1.4988803992668787,0.40233833690484366,0.40233833752572534,0.3787529870867729,0.11733630675201612,5944.91455078125,5944.91455078125,1.0
optimized-CG,1,32,1024,All,168,0.7246381047886479,1.731364668834777,1.7313646723826726,0.4066923704175722,0.4066923702401774,0.3846458408626772,0.08034195638624836,11775.0068359375,11775.0068359375,1.0
optimized-CG,1,32,1024,ID,48,0.8569773203830912,2.3172764827807746,2.317276490231355,0.4060573757936557,0.4060573720683654,0.45002135323981446,0.04961203134492578,45013.458984375,45013.458984375,1.0
optimized-CG,1,32,1024,OOD,120,0.6717024185508705,1.496999943256378,1.4969999452431997,0.4069463682671388,0.40694636950890223,0.3584956359118223,0.09263392640277739,10494.00244140625,10494.00244140625,1.0
optimized-CG,1,48,2304,All,168,0.7281950310910629,1.747387402823993,1.7473873857940947,0.40833050048067454,0.40833050065806936,0.3576896177338702,0.06017674790789546,26624.3369140625,26624.3369140625,1.0
optimized-CG,1,48,2304,ID,48,0.854147229938996,2.3403013745943704,2.3403013348579407,0.39958513031403226,0.3995851296931505,0.42965648137032986,0.03653805187301861,93973.1376953125,93973.1376953125,1.0
optimized-CG,1,48,2304,OOD,120,0.6778141515518896,1.510221814115842,1.5102218061685562,0.4118286485473315,0.4118286490440369,0.3289028722792864,0.06963222632184621,24020.501953125,24020.501953125,1.0
optimized-CG,2,8,64,All,168,0.6008704968886752,1.3231133261606807,1.3231133360947882,0.20413176380541348,0.2041317649363052,0.24436188914946144,0.19793184647347686,445.6859893798828,445.6859893798828,1.0
optimized-CG,2,8,64,ID,48,0.8394286372955301,1.696152701973915,1.696152704457442,0.16736369975842533,0.16736370294044411,0.23898656123007334,0.1764987189720462,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,2,8,64,OOD,120,0.5054472407259333,1.173897575835387,1.1738975887497267,0.21883898942420876,0.21883898973464963,0.2465120203172167,0.20650509747404913,406.63999938964844,406.63999938964844,1.0
optimized-CG,2,12,144,All,168,0.7330107950906287,1.9224004050095875,1.9224003964946383,0.23105323172750922,0.23105323248143703,0.2599645602028994,0.1258731148222328,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,2,12,144,ID,48,0.8617179035184773,2.64250510931015,2.6425050968925157,0.1727494873727361,0.1727494878383974,0.2784279283757011,0.07262436117161992,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,2,12,144,OOD,120,0.6815279517194893,1.6343585232893625,1.6343585163354875,0.25437472946941847,0.2543747303386529,0.2525792129337787,0.14717261628247794,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,2,16,256,All,168,0.7462457553042112,2.2122388893649694,2.212238894332023,0.23874181491278462,0.2387418143806003,0.2825993171760014,0.11919187009750329,2769.3154296875,2769.3154296875,1.0
optimized-CG,2,16,256,ID,48,0.8729412685310858,2.730285589893659,2.7302856097618737,0.18043926140914357,0.18043926327178872,0.3061309270560741,0.07286351883764529,9666.582397460938,9666.582397460938,1.0
optimized-CG,2,16,256,OOD,120,0.6955675500134613,2.005020209153493,2.0050202081600825,0.26206283631424104,0.26206283482412496,0.2731866732239723,0.1377232106014465,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,2,24,576,All,168,0.7557262957505382,2.387971308259737,2.3879713160651073,0.24950087265599338,0.24950087128118387,0.3043847834425313,0.10525236651855738,6717.5966796875,6717.5966796875,1.0
optimized-CG,2,24,576,ID,48,0.8716757402376869,2.999561756849289,2.9995617642998695,0.17987914911160863,0.1798791474041839,0.3403075548509757,0.06369578941181918,23377.8388671875,23377.8388671875,1.0
optimized-CG,2,24,576,OOD,120,0.7093465179556787,2.143335128823916,2.143335136771202,0.27734956207374734,0.27734956083198387,0.29001567487915353,0.12187499736125268,5944.91455078125,5944.91455078125,1.0
optimized-CG,2,32,1024,All,168,0.7514271571495974,2.4459041506052017,2.445904170473417,0.2553621407243467,0.2553621429417814,0.3144270749319167,0.08211096739493462,11775.0068359375,11775.0068359375,1.0
optimized-CG,2,32,1024,ID,48,0.8595709004823403,3.0855566213528314,3.085556616385778,0.18350019212812183,0.1835001930594444,0.3553464865932862,0.04761904639841907,45013.458984375,45013.458984375,1.0
optimized-CG,2,32,1024,OOD,120,0.7081696598165004,2.1900431623061496,2.190043192108472,0.2841069201628367,0.28410692289471623,0.2980593102673689,0.09590773579354082,10494.00244140625,10494.00244140625,1.0
optimized-CG,2,48,2304,All,168,0.7571191531656583,2.5010548688116527,2.501054871649969,0.26859933661208263,0.2685993359912009,0.3169302448098148,0.062332967617770706,26624.3369140625,26624.3369140625,1.0
optimized-CG,2,48,2304,ID,48,0.8649566880623821,3.200514038403829,3.200514038403829,0.1933040367439389,0.19330403643349803,0.3640877262999614,0.035421980506119576,93973.1376953125,93973.1376953125,1.0
optimized-CG,2,48,2304,OOD,120,0.7139841392069687,2.2212712009747824,2.221271204948425,0.2987174565593401,0.2987174558142821,0.29806725221375624,0.07309736246243115,24020.501953125,24020.501953125,1.0
optimized-CG,4,8,64,All,168,0.5504411838055219,1.109095622563646,1.1090955802549918,0.08778004268450393,0.08778004232971437,0.0898312196867274,0.33821519175987863,445.6859893798828,445.6859893798828,1.0
optimized-CG,4,8,64,ID,48,0.803185758615763,0.9364050514996052,0.9364048962791761,0.060647848101022285,0.06064785244719431,0.06680006262225405,0.2970078614695618,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,4,8,64,OOD,120,0.4493433538814254,1.1781718509892622,1.178171853845318,0.09863292051789657,0.09863291828272239,0.09904368251251673,0.35469812387600536,406.63999938964844,406.63999938964844,1.0
optimized-CG,4,12,144,All,168,0.7521153465529613,1.7195526964607692,1.7195527088784037,0.12077798513651244,0.12077798423845139,0.10055274567345064,0.23713860064855816,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,4,12,144,ID,48,0.8564764506428951,1.7294075265526772,1.7294075638055801,0.08084105502348389,0.0808410562264422,0.08188351732678707,0.12324617106545092,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,4,12,144,OOD,120,0.7103709049169878,1.7156107644240062,1.7156107669075331,0.1367527571817239,0.13675275544325508,0.10802043701211607,0.28269557248180105,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,4,16,256,All,168,0.764716158237717,2.0551920313210714,2.0551920089693296,0.14318915386684233,0.14318915211506894,0.11835901135401353,0.18835792903943605,2769.3154296875,2769.3154296875,1.0
optimized-CG,4,16,256,ID,48,0.8659123371729095,1.9097560346126556,1.9097559501727421,0.1024099815404042,0.10240997618529941,0.10120628727599973,0.09111925790784876,9666.582397460938,9666.582397460938,1.0
optimized-CG,4,16,256,OOD,120,0.7242376866636399,2.113366430004438,2.1133664324879646,0.15950082279741762,0.15950082248697675,0.12522010098521905,0.22725339749207096,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,4,24,576,All,168,0.7800454519596934,2.2770409708221755,2.2770409644359635,0.18113471915768012,0.18113471802678843,0.15131141360671743,0.13321489005327397,6717.5966796875,6717.5966796875,1.0
optimized-CG,4,24,576,ID,48,0.8752709456692752,2.2047716888288655,2.2047716913123927,0.1184124014495561,0.11841239438702657,0.1362319986025492,0.07270407989077886,23377.8388671875,23377.8388671875,1.0
optimized-CG,4,24,576,OOD,120,0.7419552544758609,2.305948683619499,2.305948673685392,0.20622364624092973,0.20622364748269317,0.15734317960838473,0.15741921411827203,5944.91455078125,5944.91455078125,1.0
optimized-CG,4,32,1024,All,168,0.7809019734482877,2.3477594252853167,2.347759459345114,0.20699302805587644,0.20699302865458383,0.17476313907120905,0.09792577572599315,11775.0068359375,11775.0068359375,1.0
optimized-CG,4,32,1024,ID,48,0.8667212251143915,2.2900002859532833,2.290000314513842,0.13673367312488452,0.13673367475469902,0.16210589899371064,0.05397002436802719,45013.458984375,45013.458984375,1.0
optimized-CG,4,32,1024,OOD,120,0.7465742727818463,2.37086308101813,2.3708631172776222,0.23509677002827323,0.23509677021453776,0.17982603510220843,0.11550807626917954,10494.00244140625,10494.00244140625,1.0
optimized-CG,4,48,2304,All,168,0.7844620342076849,2.6258288075526557,2.625828822453817,0.24702349098931461,0.24702349231977544,0.20331336038985418,0.0714057931590581,26624.3369140625,26624.3369140625,1.0
optimized-CG,4,48,2304,ID,48,0.8665951680390492,2.599018563826879,2.5990185712774596,0.16043120366521177,0.16043121235755578,0.19079079587633407,0.03791985457549644,93973.1376953125,93973.1376953125,1.0
optimized-CG,4,48,2304,OOD,120,0.7516087806751393,2.6365529050429664,2.6365529229243596,0.28166040591895575,0.28166040430466327,0.20832238619526225,0.08480016859248277,24020.501953125,24020.501953125,1.0
optimized-CG,8,8,64,All,168,0.5108792489580744,0.2022941764803431,0.2022941935262701,0.011143811187101437,0.011143813685172102,0.0034859295544202393,0.8800564842919508,445.6859893798828,445.6859893798828,1.0
optimized-CG,8,8,64,ID,48,0.7637261531211211,0.5438618475872184,0.5438619162448598,0.00984124124875049,0.009841249050187626,0.006408568411761309,0.6554793752729893,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,8,8,64,OOD,120,0.4097404872928557,0.0656671080375929,0.06566710443883415,0.011664839162441817,0.011664839539165892,0.002316874011483811,0.9698873278995355,406.63999938964844,406.63999938964844,1.0
optimized-CG,8,12,144,All,168,0.7375534896462408,1.070621744507835,1.070621762779497,0.05547512738987622,0.05547512691867135,0.04510091356877676,0.4515078272005277,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,8,12,144,ID,48,0.8502111114698634,1.6957947711149852,1.695794804642598,0.048777559267667386,0.04877755321407065,0.03663846244065396,0.3099755460085968,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,8,12,144,OOD,120,0.6924904409167918,0.820552533864975,0.8205525460342566,0.05815415463875974,0.058154156400511615,0.048485894020025885,0.5081207396773001,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,8,16,256,All,168,0.7486616496473965,1.4131176361725444,1.4131176219809622,0.0796726158420954,0.07967261723907926,0.04346973488905595,0.3892963348632856,2769.3154296875,2769.3154296875,1.0
optimized-CG,8,16,256,ID,48,0.8635407531387239,2.1334841487308345,2.133484116444985,0.06655148214971021,0.06655148358549919,0.034763905491369415,0.2920386814124261,9666.582397460938,9666.582397460938,1.0
optimized-CG,8,16,256,OOD,120,0.7027100082508654,1.1249710311492285,1.1249710241953532,0.08492106931904947,0.08492107070051129,0.046952066648130564,0.42819939624362935,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,8,24,576,All,168,0.7864213834870123,1.7684550501760983,1.7684550072465623,0.11702449035476002,0.11702449073172391,0.058340554181042836,0.3055150561212074,6717.5966796875,6717.5966796875,1.0
optimized-CG,8,24,576,ID,48,0.8862085990926616,2.942787709335486,2.9427875516315303,0.08775324417122947,0.08775324758607889,0.048052791971713256,0.18890837176392472,23377.8388671875,23377.8388671875,1.0
optimized-CG,8,24,576,OOD,120,0.7465064972447526,1.2987219865123432,1.2987219894925752,0.12873298882817225,0.12873298798998192,0.06245565906477467,0.3521577298641205,5944.91455078125,5944.91455078125,1.0
optimized-CG,8,32,1024,All,168,0.8025870814372418,1.9778188740213711,1.9778188509600503,0.1479310259289507,0.14793103043034314,0.07638769882309823,0.2580174857839232,11775.0068359375,11775.0068359375,1.0
optimized-CG,8,32,1024,ID,48,0.9032144687278402,2.7232426864405475,2.7232426392535367,0.11272190872114148,0.11272192020745324,0.061192517576273496,0.14357461314648387,45013.458984375,45013.458984375,1.0
optimized-CG,8,32,1024,OOD,120,0.7623361265210026,1.6796493490537008,1.6796493356426556,0.1620146728120744,0.1620146745194991,0.08246577132182813,0.30379463483889896,10494.00244140625,10494.00244140625,1.0
optimized-CG,8,48,2304,All,168,0.8136501538582631,2.24846863001585,2.2484685416732515,0.19577074560913296,0.19577074407910303,0.11202178649892583,0.12783952551849537,26624.3369140625,26624.3369140625,1.0
optimized-CG,8,48,2304,ID,48,0.8966698453329435,2.9482549503445625,2.94825471440951,0.15026031380208826,0.15026030836937324,0.08903927652863781,0.06598107842728491,93973.1376953125,93973.1376953125,1.0
optimized-CG,8,48,2304,OOD,120,0.7804422772683909,1.968554101884365,1.968554072578748,0.21397491833195087,0.21397491836299495,0.12121479048704104,0.15258290435497956,24020.501953125,24020.501953125,1.0
optimized-CG,16,8,64,All,168,0.5113357206754252,2.432029849804164e-05,2.4813577868069725e-05,3.4759990110816694e-06,3.466058209799003e-06,1.3087930124217315e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,16,8,64,ID,48,0.7639285889874764,6.37490982834651e-05,6.470457233001435e-05,1.0685880549606471e-05,1.0682185179966552e-05,1.801228762143836e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,16,8,64,OOD,120,0.4102985733506047,8.548778583872264e-06,8.857180083291874e-06,5.920463956717489e-07,5.796074217319832e-07,1.1118187125328896e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,16,12,144,All,168,0.7383512368428776,0.12309778759420381,0.12309781800489154,0.003491079494251583,0.0034910781016297774,0.0016479852289671703,0.9807003136901629,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,16,12,144,ID,48,0.851292432221085,0.2573903701971479,0.25739031121581013,0.006750103732883831,0.006750114496147294,0.002151464331442743,0.9422565847635269,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,16,12,144,OOD,120,0.6931747586915945,0.06938075455302621,0.06938082072052412,0.0021874697987986835,0.002187463543822771,0.0014465935879769414,0.9960778052608172,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,16,16,256,All,168,0.7454081260053059,0.475553347507403,0.4755533117623556,0.024994536415241346,0.024994533313604555,0.01794292485768281,0.5819363358563611,2769.3154296875,2769.3154296875,1.0
optimized-CG,16,16,256,ID,48,0.8628981274992036,0.6116001596674323,0.6116000274196267,0.019232933191233263,0.019232916757270332,0.015993435852578793,0.3594547123648226,9666.582397460938,9666.582397460938,1.0
optimized-CG,16,16,256,OOD,120,0.6984121254077469,0.4211346226433913,0.4211346254994472,0.027299177704844576,0.027299179936138243,0.018722720459724413,0.6709289852529764,2542.6280517578125,2542.6280517578125,1.0
