case,family,beta,n_tokens,mode,eigenvalue,n_plus,n_minus,geometry,max_linear_rate,linearly_stable,linearly_neutral
pd_flat_top,positive_definite,0.1,7,2,1.0,5,2,sign_split,2.7804122797384334,False,False
pd_flat_top,positive_definite,0.1,7,2,1.0,6,1,sign_split,2.536545122310123,False,False
pd_flat_top,positive_definite,0.1,7,2,1.0,7,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,0,7,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,1,6,sign_split,2.7994048401970515,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,2,5,sign_split,2.9197349492446776,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,3,4,sign_split,2.9769754228892387,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,4,3,sign_split,2.9769754228892387,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,5,2,sign_split,2.9197349492446776,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,6,1,sign_split,2.7994048401970515,False,False
pd_flat_top,positive_definite,0.1,7,3,0.4,7,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,2,0,3.0,0,2,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,2,0,3.0,1,1,sign_split,0.2845552390654006,False,False
pd_flat_top,positive_definite,0.5,2,0,3.0,2,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,2,1,3.0,0,2,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,2,1,3.0,1,1,sign_split,0.2845552390654006,False,False
pd_flat_top,positive_definite,0.5,2,1,3.0,2,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,2,2,1.0,0,2,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,2,2,1.0,1,1,sign_split,2.5378828427399904,False,False
pd_flat_top,positive_definite,0.5,2,2,1.0,2,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,2,3,0.4,0,2,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,2,3,0.4,1,1,sign_split,2.921049871910038,False,False
pd_flat_top,positive_definite,0.5,2,3,0.4,2,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,3,0,3.0,0,3,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,3,0,3.0,1,2,sign_split,0.3445376974995641,False,False
pd_flat_top,positive_definite,0.5,3,0,3.0,2,1,sign_split,0.34453769749956414,False,False
pd_flat_top,positive_definite,0.5,3,0,3.0,3,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,3,1,3.0,0,3,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,3,1,3.0,1,2,sign_split,0.3445376974995641,False,False
pd_flat_top,positive_definite,0.5,3,1,3.0,2,1,sign_split,0.34453769749956414,False,False
pd_flat_top,positive_definite,0.5,3,1,3.0,3,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,3,2,1.0,0,3,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,3,2,1.0,1,2,sign_split,2.4918664212498878,False,False
pd_flat_top,positive_definite,0.5,3,2,1.0,2,1,sign_split,2.4918664212498878,False,False
pd_flat_top,positive_definite,0.5,3,2,1.0,3,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,3,3,0.4,0,3,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,3,3,0.4,1,2,sign_split,2.8851591119007285,False,False
pd_flat_top,positive_definite,0.5,3,3,0.4,2,1,sign_split,2.8851591119007285,False,False
pd_flat_top,positive_definite,0.5,3,3,0.4,3,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,4,0,3.0,0,4,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,4,0,3.0,1,3,sign_split,0.43882878631003885,False,False
pd_flat_top,positive_definite,0.5,4,0,3.0,2,2,sign_split,0.2845552390654006,False,False
pd_flat_top,positive_definite,0.5,4,0,3.0,3,1,sign_split,0.4388287863100389,False,False
pd_flat_top,positive_definite,0.5,4,0,3.0,4,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,4,1,3.0,0,4,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,4,1,3.0,1,3,sign_split,0.43882878631003885,False,False
pd_flat_top,positive_definite,0.5,4,1,3.0,2,2,sign_split,0.2845552390654006,False,False
pd_flat_top,positive_definite,0.5,4,1,3.0,3,1,sign_split,0.4388287863100389,False,False
pd_flat_top,positive_definite,0.5,4,1,3.0,4,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,4,2,1.0,0,4,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,4,2,1.0,1,3,sign_split,2.4306630445034116,False,False
pd_flat_top,positive_definite,0.5,4,2,1.0,2,2,sign_split,2.5378828427399904,False,False
pd_flat_top,positive_definite,0.5,4,2,1.0,3,1,sign_split,2.4306630445034116,False,False
pd_flat_top,positive_definite,0.5,4,2,1.0,4,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,4,3,0.4,0,4,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,4,3,0.4,1,3,sign_split,2.840319902522926,False,False
pd_flat_top,positive_definite,0.5,4,3,0.4,2,2,sign_split,2.921049871910038,False,False
pd_flat_top,positive_definite,0.5,4,3,0.4,3,1,sign_split,2.8403199025229258,False,False
pd_flat_top,positive_definite,0.5,4,3,0.4,4,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,0,7,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,7,0,3.0,1,6,sign_split,0.7147262218470356,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,2,5,sign_split,0.39064883192031524,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,3,4,sign_split,0.2947397907285535,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,4,3,sign_split,0.2947397907285535,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,5,2,sign_split,0.39064883192031524,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,6,1,sign_split,0.7147262218470356,False,False
pd_flat_top,positive_definite,0.5,7,0,3.0,7,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,7,1,3.0,0,7,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,7,1,3.0,1,6,sign_split,0.7147262218470356,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,2,5,sign_split,0.39064883192031524,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,3,4,sign_split,0.2947397907285535,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,4,3,sign_split,0.2947397907285535,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,5,2,sign_split,0.39064883192031524,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,6,1,sign_split,0.7147262218470356,False,False
pd_flat_top,positive_definite,0.5,7,1,3.0,7,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,0.5,7,2,1.0,0,7,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,1,6,sign_split,2.3031684657222726,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,2,5,sign_split,2.460428044446996,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,3,4,sign_split,2.5296149850620164,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,4,3,sign_split,2.5296149850620164,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,5,2,sign_split,2.460428044446996,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,6,1,sign_split,2.3031684657222726,False,False
pd_flat_top,positive_definite,0.5,7,2,1.0,7,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,0,7,homogeneous,2.6,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,1,6,sign_split,2.7564881996530635,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,2,5,sign_split,2.8617279416099466,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,3,4,sign_split,2.9144571576026794,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,4,3,sign_split,2.91445715760268,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,5,2,sign_split,2.8617279416099466,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,6,1,sign_split,2.7564881996530635,False,False
pd_flat_top,positive_definite,0.5,7,3,0.4,7,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,2,0,3.0,0,2,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,2,0,3.0,1,1,sign_split,0.0007403674559175234,False,False
pd_flat_top,positive_definite,1.5,2,0,3.0,2,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,2,1,3.0,0,2,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,2,1,3.0,1,1,sign_split,0.0007403674559175234,False,False
pd_flat_top,positive_definite,1.5,2,1,3.0,2,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,2,2,1.0,0,2,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,2,2,1.0,1,1,sign_split,2.0948517463551335,False,False
pd_flat_top,positive_definite,1.5,2,2,1.0,2,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,2,3,0.4,0,2,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,2,3,0.4,1,1,sign_split,2.7851801732007853,False,False
pd_flat_top,positive_definite,1.5,2,3,0.4,2,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,3,0,3.0,0,3,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,3,0,3.0,1,2,sign_split,0.000925379394210718,False,False
pd_flat_top,positive_definite,1.5,3,0,3.0,2,1,sign_split,0.000925379394210718,False,False
pd_flat_top,positive_definite,1.5,3,0,3.0,3,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,3,1,3.0,0,3,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,3,1,3.0,1,2,sign_split,0.000925379394210718,False,False
pd_flat_top,positive_definite,1.5,3,1,3.0,2,1,sign_split,0.000925379394210718,False,False
pd_flat_top,positive_definite,1.5,3,1,3.0,3,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,3,2,1.0,0,3,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,3,2,1.0,1,2,sign_split,2.0871233512513196,False,False
pd_flat_top,positive_definite,1.5,3,2,1.0,2,1,sign_split,2.0871233512513196,False,False
pd_flat_top,positive_definite,1.5,3,2,1.0,3,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,3,3,0.4,0,3,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,3,3,0.4,1,2,sign_split,2.760480439752696,False,False
pd_flat_top,positive_definite,1.5,3,3,0.4,2,1,sign_split,2.760480439752696,False,False
pd_flat_top,positive_definite,1.5,3,3,0.4,3,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,4,0,3.0,0,4,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,4,0,3.0,1,3,sign_split,0.0012336819071480135,False,False
pd_flat_top,positive_definite,1.5,4,0,3.0,2,2,sign_split,0.0007403674559175234,False,False
pd_flat_top,positive_definite,1.5,4,0,3.0,3,1,sign_split,0.0012336819071480135,False,False
pd_flat_top,positive_definite,1.5,4,0,3.0,4,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,4,1,3.0,0,4,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,4,1,3.0,1,3,sign_split,0.0012336819071480135,False,False
pd_flat_top,positive_definite,1.5,4,1,3.0,2,2,sign_split,0.0007403674559175234,False,False
pd_flat_top,positive_definite,1.5,4,1,3.0,3,1,sign_split,0.0012336819071480135,False,False
pd_flat_top,positive_definite,1.5,4,1,3.0,4,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,4,2,1.0,0,4,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,4,2,1.0,1,3,sign_split,2.0762627081625906,False,False
pd_flat_top,positive_definite,1.5,4,2,1.0,2,2,sign_split,2.0948517463551335,False,False
pd_flat_top,positive_definite,1.5,4,2,1.0,3,1,sign_split,2.0762627081625906,False,False
pd_flat_top,positive_definite,1.5,4,2,1.0,4,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,4,3,0.4,0,4,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,4,3,0.4,1,3,sign_split,2.730937430753208,False,False
pd_flat_top,positive_definite,1.5,4,3,0.4,2,2,sign_split,2.7851801732007853,False,False
pd_flat_top,positive_definite,1.5,4,3,0.4,3,1,sign_split,2.730937430753208,False,False
pd_flat_top,positive_definite,1.5,4,3,0.4,4,0,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,0,7,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,7,0,3.0,1,6,sign_split,0.002281436485685785,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,2,5,sign_split,0.0010733725114803,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,3,4,sign_split,0.0007712043641340608,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,4,3,sign_split,0.000771204364134061,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,5,2,sign_split,0.0010733725114803,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,6,1,sign_split,0.002281436485685785,False,False
pd_flat_top,positive_definite,1.5,7,0,3.0,7,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,7,1,3.0,0,7,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,7,1,3.0,1,6,sign_split,0.002281436485685785,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,2,5,sign_split,0.0010733725114803,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,3,4,sign_split,0.0007712043641340608,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,4,3,sign_split,0.000771204364134061,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,5,2,sign_split,0.0010733725114803,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,6,1,sign_split,0.002281436485685785,False,False
pd_flat_top,positive_definite,1.5,7,1,3.0,7,0,homogeneous,0.0,False,True
pd_flat_top,positive_definite,1.5,7,2,1.0,0,7,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,1,6,sign_split,2.052147847096666,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,2,5,sign_split,2.0816220743585947,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,3,4,sign_split,2.0934926852027043,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,4,3,sign_split,2.0934926852027043,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,5,2,sign_split,2.0816220743585947,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,6,1,sign_split,2.052147847096666,False,False
pd_flat_top,positive_definite,1.5,7,2,1.0,7,0,homogeneous,2.0,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,0,7,homogeneous,2.6,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,1,6,sign_split,2.679937485071107,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,2,5,sign_split,2.744853623557899,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,3,4,sign_split,2.7805764355224314,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,4,3,sign_split,2.7805764355224314,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,5,2,sign_split,2.744853623557899,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,6,1,sign_split,2.6799374850711075,False,False
pd_flat_top,positive_definite,1.5,7,3,0.4,7,0,homogeneous,2.6,False,False
psd_kernel,positive_semidefinite,0.1,2,0,3.0,0,2,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,2,0,3.0,1,1,sign_split,0.12606216264522724,False,False
psd_kernel,positive_semidefinite,0.1,2,0,3.0,2,0,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,2,1,1.0,0,2,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,2,1,1.0,1,1,sign_split,2.900332005375044,False,False
psd_kernel,positive_semidefinite,0.1,2,1,1.0,2,0,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,2,2,0.0,0,2,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,2,2,0.0,1,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,2,2,0.0,2,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,2,3,0.0,0,2,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,2,3,0.0,1,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,2,3,0.0,2,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,0,3.0,0,3,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,3,0,3.0,1,2,sign_split,0.6863430280868158,False,False
psd_kernel,positive_semidefinite,0.1,3,0,3.0,2,1,sign_split,0.6863430280868158,False,False
psd_kernel,positive_semidefinite,0.1,3,0,3.0,3,0,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,3,1,1.0,0,3,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,3,1,1.0,1,2,sign_split,2.828976385697362,False,False
psd_kernel,positive_semidefinite,0.1,3,1,1.0,2,1,sign_split,2.828976385697362,False,False
psd_kernel,positive_semidefinite,0.1,3,1,1.0,3,0,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,3,2,0.0,0,3,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,2,0.0,1,2,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,2,0.0,2,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,2,0.0,3,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,3,0.0,0,3,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,3,0.0,1,2,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,3,0.0,2,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,3,3,0.0,3,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,0,3.0,0,4,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,4,0,3.0,1,3,sign_split,1.1511263016867854,False,False
psd_kernel,positive_semidefinite,0.1,4,0,3.0,2,2,sign_split,0.12606216264522724,False,False
psd_kernel,positive_semidefinite,0.1,4,0,3.0,3,1,sign_split,1.1511263016867852,False,False
psd_kernel,positive_semidefinite,0.1,4,0,3.0,4,0,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,4,1,1.0,0,4,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,4,1,1.0,1,3,sign_split,2.7344894470991314,False,False
psd_kernel,positive_semidefinite,0.1,4,1,1.0,2,2,sign_split,2.900332005375044,False,False
psd_kernel,positive_semidefinite,0.1,4,1,1.0,3,1,sign_split,2.734489447099132,False,False
psd_kernel,positive_semidefinite,0.1,4,1,1.0,4,0,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,4,2,0.0,0,4,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,2,0.0,1,3,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,2,0.0,2,2,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,2,0.0,3,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,2,0.0,4,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,3,0.0,0,4,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,3,0.0,1,3,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,3,0.0,2,2,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,3,0.0,3,1,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,4,3,0.0,4,0,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,0,7,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,1,6,sign_split,1.8539918674610387,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,2,5,sign_split,0.9430639863369596,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,3,4,sign_split,0.26534598608375826,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,4,3,sign_split,0.2653459860837581,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,5,2,sign_split,0.9430639863369594,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,6,1,sign_split,1.8539918674610385,False,False
psd_kernel,positive_semidefinite,0.1,7,0,3.0,7,0,homogeneous,-2.0,True,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,0,7,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,1,6,sign_split,2.5365451223101227,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,2,5,sign_split,2.7804122797384334,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,3,4,sign_split,2.887478819732044,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,4,3,sign_split,2.887478819732044,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,5,2,sign_split,2.7804122797384334,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,6,1,sign_split,2.536545122310123,False,False
psd_kernel,positive_semidefinite,0.1,7,1,1.0,7,0,homogeneous,2.0,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,0,7,homogeneous,3.0,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,1,6,sign_split,2.9999999999999996,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,2,5,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,3,4,sign_split,3.0,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,4,3,sign_split,2.9999999999999996,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,5,2,sign_split,2.9999999999999996,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,6,1,sign_split,2.9999999999999996,False,False
psd_kernel,positive_semidefinite,0.1,7,2,0.0,7,0,homogeneous,3.0,False,False
