method,seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
richardson,17,8,87,0.09240022845719997,0.030926920807737988,0.0,0.40449953079223633,0.8351162672042847
richardson,17,8,88,0.20122286128814965,0.06350039289953716,0.0,0.6442385315895081,0.7621529698371887
richardson,17,8,89,0.13546702984905232,0.02457196699816978,0.0,0.26709696650505066,0.851786196231842
richardson,17,8,90,0.12082144646007101,0.025353332672838142,0.0,0.5421093106269836,0.8485276699066162
richardson,17,8,91,0.1509345986642713,0.043975563592106665,0.0,0.5962720513343811,0.8039707541465759
richardson,17,8,92,0.18515396439728268,0.05135059692227919,0.0,0.8210353255271912,0.7887396216392517
richardson,17,8,93,0.13166723319982854,0.03909008133949322,0.0,0.397576242685318,0.8129516243934631
richardson,17,8,94,0.12228910519125682,0.025882114850828235,0.0,0.21498237550258636,0.8477562069892883
richardson,17,8,95,0.12812142038946162,0.029152481439715057,0.0,0.5034942626953125,0.8429837822914124
richardson,17,8,96,0.11957282913165267,0.039807595623227804,0.0,0.976815402507782,0.8163811564445496
richardson,17,8,97,0.09498597992916175,0.03000549993290609,0.0,0.8069647550582886,0.8388158082962036
richardson,17,8,98,0.2051639616832756,0.061222583216670415,0.0,0.2720375955104828,0.763592004776001
richardson,17,8,99,0.19551270256013936,0.05259121453677093,0.0,0.7237507700920105,0.7876506447792053
richardson,17,8,100,0.19812020776651004,0.05507101478288837,0.0,0.5748175978660583,0.7774173021316528
richardson,17,8,101,0.12095211132646619,0.025386444654407953,0.0,0.3750692307949066,0.8503993153572083
richardson,17,8,102,0.1473684210526316,0.04211430041758775,0.0,0.5501540899276733,0.8089808225631714
richardson,17,8,103,0.14579169442593826,0.043377039073669625,0.0,0.8471692204475403,0.8066247701644897
richardson,17,8,104,0.17086995810400063,0.020862556740170995,0.0,0.672532320022583,0.8636953234672546
richardson,17,8,105,0.20151546822742475,0.06293848849183484,0.0,0.9650312066078186,0.7639219164848328
richardson,17,8,106,0.09805085425523381,0.03484492057932929,0.0,0.6762281656265259,0.8245814442634583
richardson,17,8,107,0.1798174986580784,0.047650900695564845,0.0,0.795566976070404,0.7951456308364868
richardson,17,8,108,0.12896190408458383,0.02338433724412311,0.0,0.5510456562042236,0.8543643355369568
richardson,17,8,109,0.163739870068984,0.04551737966744924,0.0,0.4236999750137329,0.7996500134468079
richardson,17,8,110,0.1420547385620915,0.04030323257317495,0.0,0.7384971976280212,0.8106186389923096
richardson,17,8,111,0.08945366528354079,0.0318226477241224,0.0,0.560400128364563,0.8378563523292542
richardson,17,8,112,0.1722212975173809,0.04883355720193447,0.0,0.8868581056594849,0.7949989438056946
richardson,17,8,113,0.20508485389817532,0.06181899460968163,0.0,0.2790902256965637,0.7610347867012024
richardson,17,8,114,0.1533854907539118,0.042045032164889494,0.0,0.8638014197349548,0.8061312437057495
richardson,17,8,115,0.2037148308613474,0.06259193365646346,0.0,1.02572762966156,0.7679895758628845
richardson,17,8,116,0.15831399731019907,0.040325175159347845,0.0,0.752643883228302,0.8155084252357483
richardson,17,8,117,0.16797050049293882,0.04856773291223612,0.0,0.3877135217189789,0.7928383946418762
richardson,17,8,118,0.12802275960170695,0.04100968042770282,0.0,0.8242738842964172,0.8116553425788879
richardson,17,8,119,0.0945777111444278,0.030936146510294193,0.0,0.8181934952735901,0.8399050831794739
richardson,17,8,120,0.20306852306852308,0.06007117854844609,0.0,0.5817325711250305,0.7650485634803772
richardson,17,8,121,0.09801450935471552,0.0287927020771605,0.0,0.4614086449146271,0.8408951163291931
richardson,17,8,122,0.15955040393396558,0.04296684389322844,0.0,0.6397750377655029,0.8055580258369446
richardson,17,8,123,0.16318287808127915,0.0432246470661151,0.0,0.8657673001289368,0.8065510392189026
richardson,17,8,124,0.16010996049962634,0.02121102969551532,0.0,0.6509351134300232,0.863204836845398
richardson,17,8,125,0.1352203494298651,0.02354322159820125,0.0,0.7712408900260925,0.8565242886543274
richardson,17,8,126,0.13052851909994767,0.02659798325591018,0.0,0.6199687719345093,0.8488319516181946
richardson,17,8,127,0.11136014344262293,0.02577913262146614,0.0,0.6159891486167908,0.8499670028686523
richardson,17,8,128,0.14535060975609754,0.02203014955598136,0.0,0.33425310254096985,0.856585681438446
richardson,17,8,129,0.12683209647495364,0.023851248766983902,0.0,0.41045257449150085,0.8530467748641968
richardson,17,8,130,0.1575744635422227,0.0211946824695326,0.0,0.4741407036781311,0.8618847131729126
richardson,17,8,131,0.10845533991601408,0.0242300089447376,0.0,0.789115846157074,0.8520089983940125
richardson,17,8,132,0.16408898305084746,0.04594999505589494,0.0,0.45499804615974426,0.7981584072113037
richardson,17,8,133,0.12970150947679038,0.02449378152418404,0.0,0.7381328344345093,0.8513495922088623
richardson,17,8,134,0.1783906882591093,0.020439187209827653,0.0,0.33435770869255066,0.8654438853263855
richardson,17,8,135,0.11637885923600211,0.026401287137675488,0.0,0.5171241164207458,0.8467519283294678
richardson,17,8,136,0.14147830186338484,0.022519639125060793,0.0,0.5975061655044556,0.8540393710136414
richardson,17,8,137,0.09510332190351786,0.030422754178562376,0.0,0.7004916667938232,0.8366596102714539
richardson,17,8,138,0.10306783000281453,0.02945376307600844,0.0,0.7905869483947754,0.8398728966712952
richardson,17,8,139,0.207876022526411,0.06463718405422395,0.0,0.7707402110099792,0.7601181268692017
richardson,17,8,140,0.19023008771543173,0.05882823260998758,0.0,0.45672157406806946,0.7703347206115723
richardson,17,8,141,0.09435221354166666,0.03401346188487823,0.0,0.45934629440307617,0.8287185430526733
richardson,17,8,142,0.17753292806484297,0.04939691268511378,0.0,0.45568665862083435,0.7893360257148743
richardson,17,8,143,0.1224229979466119,0.026901234676556987,0.0,0.6760669946670532,0.849642813205719
richardson,17,8,144,0.09730813287514317,0.028811429394689326,0.0,0.45068538188934326,0.8418406248092651
richardson,17,8,145,0.1362244897959184,0.023977116174446388,0.0,0.13074062764644623,0.8524243831634521
richardson,17,8,146,0.10760251747642588,0.02534883660572403,0.0,0.8600983023643494,0.849301278591156
richardson,17,8,147,0.12423155737704919,0.025996852800627673,0.0,0.5783329010009766,0.8486570715904236
richardson,17,8,148,0.1089697514225816,0.0381296278196157,0.0,1.0657787322998047,0.8183099031448364
richardson,17,8,149,0.1928752806094285,0.05209871682902814,0.0,0.6886876225471497,0.7820687890052795
richardson,17,8,150,0.10660788075560804,0.029920966010775936,0.0,0.8109874129295349,0.8425732254981995
richardson,17,8,151,0.16084862683847456,0.021773017874664603,0.0,0.461259663105011,0.8589033484458923
richardson,17,8,152,0.17752641294528887,0.04778179493193167,0.0,0.8816713094711304,0.7985095381736755
richardson,17,8,153,0.2109173554561298,0.06528426953785754,0.0,0.7168625593185425,0.7568244934082031
richardson,17,8,154,0.1583205687129335,0.04669002434602719,0.0,0.2726391851902008,0.7958561778068542
richardson,17,8,155,0.19607843137254902,0.06385148252652774,0.0,0.9393838047981262,0.7644479274749756
richardson,17,8,156,0.18709473150962513,0.05015552443463094,0.0,0.5851821899414062,0.7903919816017151
richardson,17,8,157,0.13403981489087874,0.020320973981430537,0.0,0.6120124459266663,0.85915207862854
richardson,17,8,158,0.13664779864918788,0.039445642159159876,0.0,0.9507668614387512,0.8175394535064697
richardson,17,8,159,0.20442558802262772,0.06208425215656495,0.0,0.7085817456245422,0.7679721713066101
richardson,17,8,160,0.16270982228429037,0.02071722587213923,0.0,0.6368185877799988,0.8621337413787842
richardson,17,8,161,0.19426406926406925,0.06036744908869465,0.0,0.8844821453094482,0.773300051689148
richardson,17,8,162,0.19478115220170142,0.05883537762340954,0.0,0.23046313226222992,0.7694326043128967
richardson,17,8,163,0.10281391171828226,0.030476884969482535,0.0,0.7354370355606079,0.8374358415603638
richardson,17,8,164,0.13563184948113666,0.02298004523496304,0.0,0.26843389868736267,0.8539064526557922
richardson,17,8,165,0.19109140402364852,0.061409759783080727,0.0,0.7189480662345886,0.7681972980499268
richardson,17,8,166,0.11242299794661192,0.02685017397111989,0.0,0.5932327508926392,0.8456741571426392
richardson,17,8,167,0.17189608636977058,0.02035611133226332,0.0,0.42371174693107605,0.8648404479026794
richardson,17,8,168,0.19416149846520075,0.051080004986225176,0.0,0.8512188792228699,0.7857305407524109
richardson,17,8,169,0.20456869380053339,0.06263317031581184,0.0,0.5506255030632019,0.7622684836387634
richardson,17,8,170,0.12696719125100028,0.02496306466723217,0.0,0.47694218158721924,0.8496309518814087
richardson,17,8,171,0.1560067681895093,0.021703887672063073,0.0,0.566953718662262,0.8598878979682922
richardson,17,8,172,0.11892762662016168,0.03879076235869161,0.0,0.5054774284362793,0.8159053325653076
richardson,17,8,173,0.1760525089327326,0.04837810214307492,0.0,0.666122317314148,0.7928636074066162
richardson,17,8,174,0.08662109375,0.03423259736115322,0.0,1.0136971473693848,0.8267062902450562
richardson,17,8,175,0.10219706453310112,0.030520753749240164,0.0,0.6822946667671204,0.8385644555091858
richardson,17,8,176,0.11778126635269492,0.026462014662286103,0.0,0.32672929763793945,0.8479113578796387
richardson,17,8,177,0.09402669270833335,0.034241062017885675,0.0,0.927973747253418,0.834549069404602
richardson,17,8,178,0.1294848757112908,0.038836184217543666,0.0,0.7119355201721191,0.8136342763900757
richardson,17,8,179,0.19674069242450495,0.06460599116728984,0.0,0.5999858379364014,0.7575196623802185
richardson,17,8,180,0.1951867792124023,0.058471580972857415,0.0,0.7294247150421143,0.7712162137031555
richardson,17,8,181,0.14382698089419066,0.023079079090436248,0.0,0.20756562054157257,0.8571004271507263
richardson,17,8,182,0.19182820093639832,0.058497084144792016,0.0,0.7259942889213562,0.7763001322746277
richardson,17,8,183,0.18077779503909686,0.048412218260897553,0.0,0.8474363088607788,0.7922996282577515
richardson,17,8,184,0.11671335200746966,0.03932093373521708,0.0,0.21495939791202545,0.8141805529594421
richardson,17,8,185,0.11783397129893737,0.03899107301484502,0.0,0.8429058790206909,0.8146519064903259
richardson,17,8,186,0.11519507186858317,0.026816976854907477,0.0,0.2718769311904907,0.8475955128669739
richardson,17,8,187,0.17859749305404402,0.04904683817333161,0.0,0.979640781879425,0.7940781712532043
richardson,17,8,188,0.12319958847736627,0.02806621468806393,0.0,0.44301384687423706,0.8460649251937866
richardson,17,8,189,0.18316579254079252,0.05240420887067911,0.0,0.9041643142700195,0.7863225936889648
richardson,17,8,190,0.13842069079961122,0.02349141930852924,0.0,0.42851436138153076,0.8525672554969788
richardson,17,8,191,0.10069986979166667,0.034180180869824946,0.0,0.7056592106819153,0.8312821388244629
richardson,17,12,0,0.15447926559037672,0.028829169304049492,0.0,0.4927929937839508,0.8286334872245789
richardson,17,12,1,0.15242913251366122,0.026507939404428384,0.0,0.3163510859012604,0.8377845287322998
richardson,17,12,2,0.17729308103423372,0.019911180329937217,0.0,0.5077300071716309,0.8475896120071411
richardson,17,12,3,0.2733842720541507,0.04489972473066354,0.0,0.4613853693008423,0.7936726212501526
richardson,17,12,4,0.20443321275787457,0.03692543214101505,0.0,1.0050630569458008,0.8154858946800232
richardson,17,12,5,0.15895573997233747,0.033490791572644764,0.0,0.7656686305999756,0.817528486251831
richardson,17,12,6,0.14547570555717196,0.023156177703394027,0.0,0.7220981121063232,0.8392261266708374
richardson,17,12,7,0.18287605423294545,0.021641049586422625,0.0,0.6406764984130859,0.8470891118049622
richardson,17,12,8,0.17995104285426866,0.035421332103557863,0.0,0.4804720878601074,0.8131444454193115
richardson,17,12,9,0.2995538176166842,0.07179682740597684,0.0,0.9349214434623718,0.741911768913269
richardson,17,12,10,0.27753050141883817,0.046581670664163424,0.0,0.3411254286766052,0.7884439826011658
richardson,17,12,11,0.1604352491449266,0.03485218517878539,0.0,0.8217780590057373,0.81467205286026
richardson,17,12,12,0.1429541266608476,0.023174386971713343,0.0,0.6820984482765198,0.8406246304512024
richardson,17,12,13,0.35727281209180817,0.06461956238770855,0.0,0.15367524325847626,0.7493109107017517
richardson,17,12,14,0.13282644392089668,0.03176496432398817,0.0,0.4742700755596161,0.8222126364707947
richardson,17,12,15,0.18474471434997752,0.020536591528001656,0.0,0.24271346628665924,0.8484414219856262
richardson,17,12,16,0.18191103620856955,0.03491965414537475,0.0,0.8375293016433716,0.8117496371269226
richardson,17,12,17,0.22364665699714592,0.040406731920420616,0.0,0.890304446220398,0.8069335222244263
richardson,17,12,18,0.14059037670148783,0.02853453737575338,0.0,0.7752493023872375,0.8322747349739075
richardson,17,12,19,0.20531001844870458,0.038361956088299703,0.0,0.8879989981651306,0.8070198893547058
richardson,17,12,20,0.14524582560296845,0.02420807763880567,0.0,0.36377593874931335,0.8374825716018677
richardson,17,12,21,0.30514446793516564,0.05139882199483058,0.0,0.5862628221511841,0.7822638154029846
richardson,17,12,22,0.16717325227963525,0.020758664770588953,0.0,0.23220717906951904,0.8446975946426392
richardson,17,12,23,0.14343692022263452,0.024202537510115096,0.0,0.5750688314437866,0.8397029638290405
richardson,17,12,24,0.33445581896551724,0.0656930827806144,0.0,0.5839713215827942,0.750883162021637
richardson,17,12,25,0.1445692883895131,0.024783675637645903,0.0,0.47359368205070496,0.8378831744194031
richardson,17,12,26,0.3362494742534399,0.060961699291109686,0.0,0.5356698036193848,0.7600072026252747
richardson,17,12,27,0.19255918449466836,0.03583967260281666,0.0,0.3827943801879883,0.8117695450782776
richardson,17,12,28,0.17879577141106173,0.03480813985038234,0.0,0.9857518076896667,0.8148453235626221
richardson,17,12,29,0.17119320737741792,0.020305200711932765,0.0,0.455157071352005,0.8459756374359131
richardson,17,12,30,0.339516860417182,0.06255408383187605,0.0,0.6510064601898193,0.7549459338188171
richardson,17,12,31,0.3344272575250836,0.07094719583219174,0.0,0.30732715129852295,0.7398554086685181
richardson,17,12,32,0.1666873433739424,0.022972587522474382,0.0,0.22312280535697937,0.8436772227287292
richardson,17,12,33,0.3318372918372918,0.06733697258885254,0.0,0.43542376160621643,0.7468022704124451
richardson,17,12,34,0.1779263220439691,0.019355890706767534,0.0,0.4676735997200012,0.8482081890106201
richardson,17,12,35,0.1355612402256935,0.0311613787685734,0.0,0.3449779152870178,0.8260024785995483
richardson,17,12,36,0.1737685974288603,0.01987634789706645,0.0,0.4656792879104614,0.8481961488723755
richardson,17,12,37,0.12136875036433943,0.028778433742108495,0.0,0.7031682729721069,0.8311363458633423
richardson,17,12,38,0.15032121944859306,0.023822175726512233,0.0,0.6124565601348877,0.8391494154930115
richardson,17,12,39,0.29464079811500477,0.07106746454171488,0.0,0.4842512011528015,0.7384934425354004
richardson,17,12,40,0.13739219347381523,0.025096302828701258,0.0,0.1884077489376068,0.8391144275665283
richardson,17,12,41,0.3442184154175589,0.06233314826579958,0.0,0.7605400681495667,0.7581930756568909
richardson,17,12,42,0.2775980832584606,0.04472542867458261,0.0,0.7330390214920044,0.7927384972572327
richardson,17,12,43,0.14564102564102563,0.02700586798417068,0.0,0.9729719758033752,0.8398067951202393
richardson,17,12,44,0.12761479707541865,0.031029909832866426,0.0,0.4669700860977173,0.8241795897483826
richardson,17,12,45,0.12883307169021455,0.026686094231057,0.0,0.5839570164680481,0.8335925340652466
richardson,17,12,46,0.1328770661157025,0.030701219978794016,0.0,0.6497320532798767,0.8263004422187805
richardson,17,12,47,0.3036046417596636,0.07127749556392386,0.0,0.783132016658783,0.741802453994751
richardson,17,12,48,0.23873984740339652,0.041378338003897445,0.0,0.7595556378364563,0.8030261397361755
richardson,17,12,49,0.31111203642016433,0.05034738436682543,0.0,0.41929855942726135,0.7804446816444397
richardson,17,12,50,0.3140470933501557,0.05117471373651133,0.0,0.05856804922223091,0.7809479236602783
richardson,17,12,51,0.14106773907910272,0.030815007288009795,0.0,0.8693068027496338,0.8253949880599976
richardson,17,12,52,0.15888371641935795,0.023369883301847454,0.0,0.4586677849292755,0.841302752494812
richardson,17,12,53,0.2902702702702703,0.04796063128933051,0.0,0.766098141670227,0.789058268070221
richardson,17,12,54,0.14292853573213396,0.03200816568966666,0.0,0.9382563233375549,0.8215060234069824
richardson,17,12,55,0.35252167010230084,0.05791569096640638,0.0,0.3935922086238861,0.764925479888916
richardson,17,12,56,0.34377655656903294,0.06586110135517295,0.0,0.7715085744857788,0.7529073357582092
richardson,17,12,57,0.16139750888988208,0.0297516159499296,0.0,0.6439726948738098,0.8273252844810486
